text1,text2,text3,text4,istrue
http,www,sunyac,com,1
www,sunyac,com,volleyball,1
http,www,tvguide,com,-1
www,tvguide,com,movies,-1
tvguide,com,movies,hackers,-1
http,www,scoutingmagazine,org,-1
www,scoutingmagazine,org,issues,-1
scoutingmagazine,org,issues,d,-1
http,www,artrend,com,-1
http,www,mailtracking,com,-1
http,www,walkingguideireland,com,-1
http,www,annieshomepage,com,1
www,annieshomepage,com,fathersday,1
annieshomepage,com,fathersday,html,1
http,www,sueaston,com,-1
http,www,dimondstein,com,-1
http,www,awf,wroc,1
www,awf,wroc,pl,1
http,www,offbeat,com,-1
http,www,westhartfordkiwanis,org,-1
http,www,windowcash,com,-1
http,www,uwindsor,ca,-1
www,uwindsor,ca,units,-1
uwindsor,ca,units,athletics,-1
ca,units,athletics,teams,-1
units,athletics,teams,h,-1
http,heart,uchospitals,edu,-1
http,www,marlenegeorge,com,1
http,www,firstimage,net,-1
http,www,toastmasters,it,1
http,omacl,org,volsunga,-1
http,www,upsforless,com,-1
http,www,district,indianaoes,-1
www,district,indianaoes,org,-1
http,www,newadvent,org,-1
www,newadvent,org,cathen,-1
newadvent,org,cathen,a,-1
org,cathen,a,htm,-1
http,www,geocities,com,-1
www,geocities,com,halloflords,-1
geocities,com,halloflords,indexi,-1
com,halloflords,indexi,html,-1
http,www,sexy,teen,-1
www,sexy,teen,lesbians,-1
sexy,teen,lesbians,com,-1
http,www,mhc,ab,-1
www,mhc,ab,ca,-1
mhc,ab,ca,rattlers,-1
ab,ca,rattlers,sports,-1
ca,rattlers,sports,basketbal,-1
http,www,parcsafari,com,-1
http,stores,homestead,com,-1
stores,homestead,com,cocozen,-1
http,capital,lk,net,-1
capital,lk,net,leonkoll,-1
lk,net,leonkoll,millman,-1
http,www,geocities,com,-1
www,geocities,com,televisioncity,-1
geocities,com,televisioncity,set,-1
http,www,hvacexcellence,org,-1
http,en,wikipedia,org,-1
en,wikipedia,org,wiki,-1
wikipedia,org,wiki,quickbird,-1
http,www,sacovalleycanoe,com,-1
http,www,flcotn,com,-1
http,www,ckfa,com,-1
http,www,gamespot,com,-1
www,gamespot,com,ps,-1
gamespot,com,ps,action,-1
com,ps,action,cthecontraad,-1
http,www,kipmotor,com,-1
http,xmedia,ex,ac,-1
xmedia,ex,ac,uk,-1
ex,ac,uk,newspaper,-1
http,sourceforge,net,projects,1
sourceforge,net,projects,pykde,1
http,getdetails,com,front,-1
getdetails,com,front,porch,-1
http,www,mycnews,com,1
http,www,lost,vortex,-1
www,lost,vortex,com,-1
http,finearts,uvic,ca,-1
finearts,uvic,ca,music,-1
uvic,ca,music,ensembles,-1
http,www,tradefranceusa,com,-1
http,www,prolexflooring,com,-1
http,home,comcast,net,-1
home,comcast,net,colorado,-1
comcast,net,colorado,nasa,-1
net,colorado,nasa,wsb,-1
colorado,nasa,wsb,htm,-1
http,www,eda,az,-1
www,eda,az,com,-1
http,www,lafashionmarket,com,-1
http,www,groups,dcs,-1
www,groups,dcs,st,-1
groups,dcs,st,and,-1
dcs,st,and,ac,-1
st,and,ac,uk,-1
and,ac,uk,history,-1
ac,uk,history,bi,-1
http,www,netherlandsstamps,com,1
http,rogerebert,suntimes,com,-1
rogerebert,suntimes,com,apps,-1
suntimes,com,apps,pbcs,-1
com,apps,pbcs,dll,-1
apps,pbcs,dll,a,-1
http,www,natmark,net,-1
http,www,longleafalliance,org,1
http,www,all,free,-1
www,all,free,quality,-1
all,free,quality,pics,-1
free,quality,pics,com,-1
quality,pics,com,bettyboob,-1
http,www,botany,hawaii,1
www,botany,hawaii,edu,1
botany,hawaii,edu,faculty,1
hawaii,edu,faculty,carr,1
edu,faculty,carr,imag,1
http,www,naxos,com,-1
www,naxos,com,composerinfo,-1
naxos,com,composerinfo,bio,-1
com,composerinfo,bio,htm,-1
http,www,nemtinc,com,-1
http,www,greaterkashmir,com,-1
http,www,lego,com,-1
http,espn,go,com,-1
espn,go,com,classic,-1
go,com,classic,obit,-1
com,classic,obit,s,-1
http,www,ewoollacott,com,1
http,www,aboriginal,art,-1
www,aboriginal,art,de,-1
http,www,spaceminers,net,-1
http,savannah,nongnu,org,1
savannah,nongnu,org,projects,1
nongnu,org,projects,opalesoya,1
http,www,paintsound,com,1
http,www,oystermafia,com,-1
http,www,scoutorienteering,com,-1
http,www,thetinbin,com,-1
http,www,usfed,org,-1
http,www,geocities,com,-1
www,geocities,com,zeebya,-1
http,www,hanawalt,net,-1
www,hanawalt,net,memorysue,-1
hanawalt,net,memorysue,htm,-1
http,www,globritephotoluminescent,com,-1
http,www,easingtonsports,co,-1
www,easingtonsports,co,uk,-1
http,members,dslextreme,com,-1
members,dslextreme,com,users,-1
dslextreme,com,users,gregg,-1
com,users,gregg,i,-1
http,www,epibiostat,ucsf,-1
www,epibiostat,ucsf,edu,-1
epibiostat,ucsf,edu,epidem,-1
ucsf,edu,epidem,epidem,-1
edu,epidem,epidem,html,-1
http,www,execulink,com,-1
www,execulink,com,wblank,-1
execulink,com,wblank,jethro,-1
com,wblank,jethro,htm,-1
http,www,nireland,com,-1
www,nireland,com,ndnewtownabbey,-1
http,www,rivier,edu,-1
www,rivier,edu,athletics,-1
rivier,edu,athletics,teams,-1
edu,athletics,teams,womens,-1
athletics,teams,womens,v,-1
http,www,vth,colostate,-1
www,vth,colostate,edu,-1
vth,colostate,edu,poisonous,-1
colostate,edu,poisonous,plants,-1
http,www,angelfire,com,-1
www,angelfire,com,goth,-1
angelfire,com,goth,billythe,-1
com,goth,billythe,rd,-1
goth,billythe,rd,frig,-1
http,www,serrahs,org,1
http,www,chopsjazz,com,-1
http,www,orlandojeepclub,com,-1
http,www,hrw,org,-1
www,hrw,org,en,-1
hrw,org,en,asia,-1
org,en,asia,indonesia,-1
http,www,newadvent,org,-1
www,newadvent,org,cathen,-1
newadvent,org,cathen,c,-1
org,cathen,c,htm,-1
http,www,intelecom,co,-1
www,intelecom,co,uk,-1
http,www,hastingsbeer,co,-1
www,hastingsbeer,co,uk,-1
http,bignosebird,com,unix,-1
bignosebird,com,unix,shtml,-1
http,pages,prodigy,net,-1
pages,prodigy,net,jlbroker,-1
http,www,sedlan,com,-1
http,www,spankinglife,com,-1
http,dragon,uml,edu,1
dragon,uml,edu,psych,1
uml,edu,psych,illusion,1
edu,psych,illusion,html,1
http,www,geocities,com,1
www,geocities,com,aznbaby,1
http,www,everypoet,com,-1
www,everypoet,com,archive,-1
everypoet,com,archive,poetry,-1
com,archive,poetry,t,-1
archive,poetry,t,s,-1
poetry,t,s,el,-1
http,www,dinspection,com,-1
http,www,crystalball,com,-1
http,home,clara,net,-1
home,clara,net,spig,-1
clara,net,spig,ippr,-1
net,spig,ippr,lamb,-1
spig,ippr,lamb,htm,-1
http,www,vfw,org,-1
http,www,free,sex,-1
www,free,sex,pictures,-1
free,sex,pictures,free,-1
sex,pictures,free,sex,-1
pictures,free,sex,pics,-1
free,sex,pics,fre,-1
http,www,mth,org,-1
http,www,english,bham,-1
www,english,bham,ac,-1
english,bham,ac,uk,-1
bham,ac,uk,staff,-1
ac,uk,staff,omason,-1
uk,staff,omason,sof,-1
http,www,innerlinkit,com,-1
http,www,plumpton,ac,-1
www,plumpton,ac,uk,-1
plumpton,ac,uk,courselist,-1
ac,uk,courselist,aspx,-1
uk,courselist,aspx,page,-1
http,www,glad,org,-1
http,www,shurflo,com,-1
http,firewall,lutel,pl,-1
http,www,retrax,com,-1
http,claymore,megs,com,-1
http,www,derkeiler,com,-1
www,derkeiler,com,news,-1
http,www,olive,china,1
www,olive,china,com,1
http,www,theportraitacademy,com,-1
http,www,cmbs,org,-1
http,www,geocities,com,-1
www,geocities,com,mrsdooker,-1
http,www,ugm,ca,1
http,www,kentuckyliteracy,org,-1
www,kentuckyliteracy,org,rr,-1
http,www,javakb,com,-1
http,www,msnsportsnet,com,-1
www,msnsportsnet,com,page,-1
msnsportsnet,com,page,cfm,-1
com,page,cfm,sport,-1
page,cfm,sport,wte,-1
http,www,geocities,com,-1
www,geocities,com,skimboardcentral,-1
http,www,americanchemical,net,-1
http,www,spantax,es,-1
http,www,lincolnrifleclub,com,-1
http,www,aswm,com,-1
http,www,samrath,org,-1
http,www,crystalchandelierparts,com,-1
http,www,stanslaughter,com,-1
http,www,clinexprheumatol,org,-1
http,www,lcc,arts,1
www,lcc,arts,ac,1
lcc,arts,ac,uk,1
arts,ac,uk,training,1
ac,uk,training,htm,1
http,home,comcast,net,-1
home,comcast,net,jnjbloom,-1
comcast,net,jnjbloom,index,-1
net,jnjbloom,index,html,-1
http,www,cricinfo,com,-1
www,cricinfo,com,db,-1
cricinfo,com,db,about,-1
com,db,about,cricket,-1
db,about,cricket,expla,-1
http,members,fortunecity,com,-1
members,fortunecity,com,poemsofvivekana,-1
http,www,imvamp,com,-1
http,www,oxfordshire,narrowboats,-1
www,oxfordshire,narrowboats,co,-1
oxfordshire,narrowboats,co,uk,-1
http,www,usc,edu,-1
www,usc,edu,libraries,-1
usc,edu,libraries,archives,-1
edu,libraries,archives,ethnicst,-1
http,homepages,nyu,edu,-1
homepages,nyu,edu,rabenr,-1
http,www,geocities,com,-1
www,geocities,com,carenshery,-1
http,www,triprinceton,org,1
http,www,csustan,edu,-1
www,csustan,edu,english,-1
csustan,edu,english,reuben,-1
edu,english,reuben,pal,-1
english,reuben,pal,chap,-1
http,www,thumbs,pl,-1
http,www,wildwestvc,com,1
http,www,sharpmusic,com,-1
www,sharpmusic,com,christina,-1
http,pc,ign,com,-1
pc,ign,com,articles,-1
ign,com,articles,p,-1
com,articles,p,html,-1
http,www,globalaircraft,org,1
www,globalaircraft,org,planes,1
globalaircraft,org,planes,f,1
org,planes,f,tige,1
http,www,angelfire,com,1
www,angelfire,com,tx,1
angelfire,com,tx,permanentwave,1
http,www,renegarciajr,com,-1
http,www,ingentaconnect,com,-1
www,ingentaconnect,com,content,-1
ingentaconnect,com,content,hum,-1
com,content,hum,abab,-1
http,www,bim,edu,-1
http,www,geocities,com,-1
www,geocities,com,schnauzeroli,-1
http,www,groupe,europe,-1
www,groupe,europe,handling,-1
groupe,europe,handling,fr,-1
europe,handling,fr,en,-1
http,www,brad,ac,-1
www,brad,ac,uk,-1
brad,ac,uk,eurostudies,-1
http,www,sgcitychurch,org,-1
http,www,foxsports,com,-1
www,foxsports,com,au,-1
foxsports,com,au,tennis,-1
http,www,foureranch,com,-1
http,www,apcotindia,com,-1
http,www,lookingglasschurch,org,-1
http,www,vicrovers,com,1
www,vicrovers,com,rsm,1
http,www,dasiencomic,com,1
http,www,nalip,org,-1
http,www,bestbutt,com,-1
http,www,geocities,com,1
www,geocities,com,matt,1
http,www,psycosm,com,-1
www,psycosm,com,infographics,-1
psycosm,com,infographics,html,-1
http,www,mertmaksan,com,1
http,www,entsweb,co,-1
www,entsweb,co,uk,-1
http,www,crawfordins,com,1
http,ourworld,compuserve,com,-1
ourworld,compuserve,com,homepages,-1
compuserve,com,homepages,finea,-1
http,www,cordesprinting,com,-1
http,www,watergolfcityisland,com,-1
http,www,umcn,nl,-1
www,umcn,nl,scientist,-1
umcn,nl,scientist,afdelingen,-1
nl,scientist,afdelingen,urologie,-1
http,www,fuckedcompany,com,-1
http,coneywines,co,nz,-1
http,www,motherearthnews,com,-1
www,motherearthnews,com,do,-1
motherearthnews,com,do,it,-1
com,do,it,yourself,-1
http,members,eunet,at,-1
members,eunet,at,k,-1
eunet,at,k,weide,-1
at,k,weide,awhois,-1
k,weide,awhois,htm,-1
http,www,netjak,com,-1
www,netjak,com,reviews,-1
netjak,com,reviews,ps,-1
com,reviews,ps,ggx,-1
reviews,ps,ggx,htm,-1
http,www,gcbcnb,com,-1
http,www,colorcom,com,-1
http,www,powderriverhorses,com,-1
http,www,spec,pro,-1
www,spec,pro,com,-1
http,www,hpprose,com,-1
http,www,edinburghfurfreecity,co,-1
www,edinburghfurfreecity,co,uk,-1
http,www,middlevilleayso,org,-1
http,www,cgagymnastics,com,-1
http,www,pappel,com,-1
http,www,mobileexposure,ca,-1
http,dpb,dp,funpic,-1
dpb,dp,funpic,de,-1
http,www,blacknbluevideo,com,-1
http,www,med,wisc,-1
www,med,wisc,edu,-1
http,www,bmcfirst,com,1
http,www,geocities,com,-1
www,geocities,com,hollywood,-1
geocities,com,hollywood,guild,-1
http,www,houndsdesign,com,-1
http,mba,tuck,dartmouth,-1
mba,tuck,dartmouth,edu,-1
tuck,dartmouth,edu,pages,-1
dartmouth,edu,pages,faculty,-1
edu,pages,faculty,ke,-1
http,www,pochesmarket,com,-1
http,www,northcentralconference,org,-1
www,northcentralconference,org,sports,-1
northcentralconference,org,sports,w,-1
http,www,sydneyswans,com,-1
www,sydneyswans,com,au,-1
http,www,aboriginality,com,-1
http,www,wwnorton,com,-1
www,wwnorton,com,catalog,-1
wwnorton,com,catalog,spring,-1
http,www,diamondcz,co,-1
www,diamondcz,co,uk,-1
http,www,lib,uchicago,-1
www,lib,uchicago,edu,-1
lib,uchicago,edu,e,-1
uchicago,edu,e,su,-1
edu,e,su,cja,-1
http,www,canadacart,ca,-1
http,www,ocworkbench,com,-1
http,www,handhelds,org,1
http,www,thespiannet,com,-1
www,thespiannet,com,actresses,-1
thespiannet,com,actresses,w,-1
com,actresses,w,weaver,-1
http,pw,netcom,com,1
pw,netcom,com,rogermw,1
netcom,com,rogermw,reich,1
com,rogermw,reich,orgone,1
rogermw,reich,orgone,en,1
http,www,aristaflutes,com,1
http,www,newdawnsingers,com,-1
http,www,reticles,us,1
http,www,tearoseduo,com,-1
www,tearoseduo,com,au,-1
http,www,geocities,com,-1
www,geocities,com,fidelitytriangle,-1
http,www,reg,tcu,-1
www,reg,tcu,edu,-1
http,cpledu,over,blog,-1
cpledu,over,blog,com,-1
http,www,evelope,com,-1
http,www,kidsolr,com,-1
www,kidsolr,com,earlychildhood,-1
kidsolr,com,earlychildhood,basicski,-1
http,www,tldp,org,-1
www,tldp,org,howto,-1
tldp,org,howto,software,-1
org,howto,software,raid,-1
howto,software,raid,howto,-1
http,www,laban,dk,1
http,d,webring,com,-1
d,webring,com,hub,-1
webring,com,hub,ring,-1
com,hub,ring,rodimus,-1
hub,ring,rodimus,amp;list,-1
http,www,calvarybythesea,org,1
http,www,dragonsoup,com,-1
http,www,clearlightbooks,com,-1
http,www,stickygobs,com,-1
www,stickygobs,com,enter,-1
stickygobs,com,enter,here,-1
com,enter,here,html,-1
http,www,jeffekennedy,com,-1
http,www,dreamlandskateparks,com,1
http,traveltango,com,ar,1
http,www,loc,gov,1
www,loc,gov,rr,1
loc,gov,rr,mss,1
gov,rr,mss,text,1
rr,mss,text,lewton,1
mss,text,lewton,html,1
http,www,petitiononline,com,-1
www,petitiononline,com,nhnet,-1
http,www,mbbc,edu,-1
www,mbbc,edu,page,-1
mbbc,edu,page,aspx,-1
edu,page,aspx,m,-1
http,www,canoemuseum,net,-1
http,www,pubshoptrainingschool,co,-1
www,pubshoptrainingschool,co,uk,-1
http,www,parkseed,com,1
http,www,thebiglug,com,-1
http,www,dazereader,com,-1
www,dazereader,com,weblog,-1
dazereader,com,weblog,htm,-1
http,www,shdir,no,-1
www,shdir,no,tobakk,-1
shdir,no,tobakk,english,-1
http,www,mfoa,net,-1
http,www,ohiomoose,com,-1
www,ohiomoose,com,lodge,-1
ohiomoose,com,lodge,htm,-1
http,www,synectic,co,-1
www,synectic,co,uk,-1
http,ltc,usa,com,1
http,www,rollingstone,com,-1
www,rollingstone,com,artists,-1
rollingstone,com,artists,spinaltap,-1
http,www,coedu,usf,-1
www,coedu,usf,edu,-1
coedu,usf,edu,dorn,-1
usf,edu,dorn,ssha,-1
edu,dorn,ssha,projects,-1
dorn,ssha,projects,asp,-1
http,www,mexonline,com,-1
www,mexonline,com,holiday,-1
mexonline,com,holiday,htm,-1
http,www,saintjoe,edu,-1
www,saintjoe,edu,athletics,-1
saintjoe,edu,athletics,sportmain,-1
edu,athletics,sportmain,ph,-1
http,www,radissonsas,com,-1
http,www,keyoti,com,-1
www,keyoti,com,products,-1
keyoti,com,products,rapidspell,-1
http,www,izware,com,-1
http,projects,gnome,org,-1
projects,gnome,org,straw,-1
http,www,osm,com,1
http,www,geneautry,com,-1
http,www,recipesource,com,1
www,recipesource,com,side,1
recipesource,com,side,dishes,1
com,side,dishes,bevera,1
http,music,aol,com,-1
http,www,dixiedooley,com,1
http,www,stevenalmond,com,-1
http,www,twentytwentydisplays,com,-1
http,www,hoeslyvista,com,-1
http,www,sullivansupply,com,-1
http,www,webtribe,net,1
www,webtribe,net,i,1
webtribe,net,i,intruder,1
http,homepage,mac,com,-1
homepage,mac,com,stonecarve,-1
http,www,graphicexpressmenu,com,-1
http,kodu,neti,ee,-1
kodu,neti,ee,bw,-1
neti,ee,bw,a,-1
ee,bw,a,valga,-1
bw,a,valga,htm,-1
http,www,msf,usa,-1
www,msf,usa,org,-1
http,www,spiritjournal,com,-1
http,www,promackminingsupsouth,com,-1
http,www,snort,org,-1
http,www,recipezaar,com,-1
www,recipezaar,com,search,-1
recipezaar,com,search,search,-1
com,search,search,zsp,-1
search,search,zsp,qu,-1
http,www,sussegado,com,-1
http,www,geocities,com,-1
www,geocities,com,saainsfl,-1
http,preview,gospelcom,net,-1
http,www,dcyh,org,-1
http,users,frii,com,-1
users,frii,com,rwm,-1
frii,com,rwm,collins,-1
http,www,mobygames,com,-1
www,mobygames,com,game,-1
mobygames,com,game,group,-1
com,game,group,sheet,-1
game,group,sheet,game,-1
http,www,newadvent,org,-1
www,newadvent,org,cathen,-1
newadvent,org,cathen,a,-1
org,cathen,a,htm,-1
http,www,arts,ualberta,-1
www,arts,ualberta,ca,-1
arts,ualberta,ca,axismundi,-1
http,www,advantageemblem,com,-1
http,www,cng,org,-1
www,cng,org,uk,-1
http,agrss,sherman,hawaii,-1
agrss,sherman,hawaii,edu,-1
sherman,hawaii,edu,pineapple,-1
hawaii,edu,pineapple,pine,-1
http,www,fortbendstar,com,-1
www,fortbendstar,com,nonprofit,-1
fortbendstar,com,nonprofit,fortbend,-1
http,www,weizmann,ac,1
www,weizmann,ac,il,1
http,home,comcast,net,-1
home,comcast,net,modean,-1
comcast,net,modean,oeme,-1
net,modean,oeme,diction,-1
http,www,usccb,org,-1
www,usccb,org,nab,-1
http,www,frontiermgmt,com,-1
www,frontiermgmt,com,communities,-1
frontiermgmt,com,communities,heathe,-1
http,acept,la,asu,-1
acept,la,asu,edu,-1
la,asu,edu,pin,-1
asu,edu,pin,act,-1
edu,pin,act,activities,-1
pin,act,activities,shtml,-1
http,ps,ign,com,-1
ps,ign,com,objects,-1
ign,com,objects,html,-1
http,www,earth,li,1
www,earth,li,kake,1
earth,li,kake,cookery,1
li,kake,cookery,recipes,1
kake,cookery,recipes,crea,1
http,www,fxnetworks,com,-1
www,fxnetworks,com,shows,-1
fxnetworks,com,shows,originals,-1
com,shows,originals,the,-1
http,www,meta,library,-1
www,meta,library,net,-1
meta,library,net,media,-1
library,net,media,gene,-1
net,media,gene,body,-1
media,gene,body,html,-1
http,www,ljtech,displays,-1
www,ljtech,displays,com,-1
http,www,automatic,windings,-1
www,automatic,windings,co,-1
automatic,windings,co,uk,-1
http,en,wikipedia,org,-1
en,wikipedia,org,wiki,-1
wikipedia,org,wiki,origen,-1
http,www,dekane,com,-1
http,www,bellview,com,-1
http,www,performanceautosport,com,-1
http,www,dunedinapo,com,-1
http,www,vscht,cz,-1
www,vscht,cz,homepage,-1
http,www,immusical,com,-1
http,www,forensics,org,-1
http,s,pln,jp,1
http,www,offoffoff,com,-1
www,offoffoff,com,film,-1
offoffoff,com,film,naqoyqatsi,-1
http,www,pfsense,com,-1
http,tabinta,mozdev,org,-1
http,www,diversden,ca,-1
http,www,lightplanet,com,1
www,lightplanet,com,mormons,1
lightplanet,com,mormons,basic,1
com,mormons,basic,bible,1
http,www,salon,com,-1
www,salon,com,weekly,-1
salon,com,weekly,lecarre,-1
com,weekly,lecarre,html,-1
http,www,mobilkicker,se,-1
http,www,networkcredit,com,-1
http,www,sufifoundation,org,-1
http,www,geocities,com,1
www,geocities,com,timessquare,1
geocities,com,timessquare,arcade,1
http,www,musiccentre,ca,-1
www,musiccentre,ca,apps,-1
musiccentre,ca,apps,index,-1
ca,apps,index,cfm,-1
apps,index,cfm,fusea,-1
http,www,getpress,com,-1
http,www,echohillsfarm,com,-1
http,www,geocities,com,-1
www,geocities,com,jmcafee,-1
http,www,artheals,org,-1
http,www,redi,heating,-1
www,redi,heating,com,-1
http,www,lessontutor,com,-1
www,lessontutor,com,eesapply,-1
lessontutor,com,eesapply,html,-1
http,www,orenco,com,-1
http,homepage,ntlworld,com,-1
homepage,ntlworld,com,gordon,-1
ntlworld,com,gordon,caig,-1
http,www,newadvent,org,-1
www,newadvent,org,cathen,-1
newadvent,org,cathen,a,-1
org,cathen,a,htm,-1
http,www,fatgirlz,com,-1
http,www,jameswlewis,com,-1
http,www,dioogdensburg,org,-1
http,www,fifa,com,-1
www,fifa,com,associations,-1
fifa,com,associations,association,-1
com,associations,association,b,-1
http,www,macro,com,-1
http,www,chappellsfamilykarate,com,-1
http,www,agra,net,-1
www,agra,net,com,-1
http,tools,ietf,org,-1
tools,ietf,org,html,-1
ietf,org,html,rfc,-1
http,www,hayleyspage,com,-1
http,www,veterans,peace,-1
www,veterans,peace,org,-1
http,www,tollbooth,org,1
www,tollbooth,org,reviews,1
tollbooth,org,reviews,wwatson,1
http,www,circusworldmuseum,com,-1
http,www,beebfun,com,-1
http,www,freedomarchives,org,-1
http,www,pianosoftware,com,1
http,www,haro,online,-1
www,haro,online,com,-1
haro,online,com,movies,-1
online,com,movies,not,-1
com,movies,not,another,-1
http,www,wiarton,willie,-1
www,wiarton,willie,org,-1
wiarton,willie,org,index,-1
willie,org,index,cfm,-1
http,www,eecs,umich,-1
www,eecs,umich,edu,-1
eecs,umich,edu,qstout,-1
http,www,luckybaseball,com,-1
http,www,actionscaffold,com,-1
http,www,letstalkauction,com,-1
http,jeffhamilton,megs,com,1
http,www,connectotel,com,-1
www,connectotel,com,gascoyne,-1
http,www,proartists,com,-1
http,mysite,verizon,net,-1
mysite,verizon,net,m,-1
verizon,net,m,boyle,-1
net,m,boyle,ccchurch,-1
m,boyle,ccchurch,html,-1
http,www,nktelco,net,-1
www,nktelco,net,leffelhampshires,-1
http,www,animaxis,com,-1
http,www,apollotexparts,com,-1
http,www,newadvent,org,-1
www,newadvent,org,cathen,-1
newadvent,org,cathen,c,-1
org,cathen,c,htm,-1
http,www,wanderlist,com,1
www,wanderlist,com,ldap,1
http,home,gte,net,-1
home,gte,net,dgl,-1
gte,net,dgl,index,-1
net,dgl,index,html,-1
http,whippen,homestead,com,-1
whippen,homestead,com,whippensecretaria,-1
http,www,ycht,com,-1
http,fsufsa,tripod,com,-1
http,www,geocities,com,-1
www,geocities,com,kiwanisclubofgbdownto,-1
http,www,shopsontheweb,com,1
www,shopsontheweb,com,placemats,1
http,www,global,dvc,-1
www,global,dvc,org,-1
http,www,ata,engineering,-1
www,ata,engineering,com,-1
http,homepage,eircom,net,-1
homepage,eircom,net,thport,-1
eircom,net,thport,index,-1
net,thport,index,html,-1
http,www,catskiing,net,-1
http,www,web,tech,-1
www,web,tech,india,-1
web,tech,india,com,-1
tech,india,com,software,-1
india,com,software,jsp,-1
com,software,jsp,cha,-1
http,www,floridaoceanographic,org,-1
http,www,porn,sex,-1
www,porn,sex,toy,-1
porn,sex,toy,com,-1
sex,toy,com,sinful,-1
toy,com,sinful,hardcore,-1
com,sinful,hardcore,se,-1
http,www,angelfire,com,1
www,angelfire,com,va,1
angelfire,com,va,baycliffpwds,1
http,motorhead,proboards,com,-1
motorhead,proboards,com,index,-1
proboards,com,index,cgi,-1
http,www,altrixsoft,com,-1
http,www,savateworld,com,-1
http,www,fchd,info,-1
www,fchd,info,newquay,-1
fchd,info,newquay,htm,-1
http,www,crystalclearphoto,com,-1
http,www,fertresearch,org,-1
www,fertresearch,org,nz,-1
http,www,evolution,com,-1
http,www,hevychem,com,-1
http,www,backusfoodtec,com,-1
http,www,mla,org,1
www,mla,org,publications,1
