text1,text2,text3,text4,class
home,i,net,alchu,11
http,www,lucybags,com,12
ya,com,planet,pluton,7
recipesource,com,soups,soups,6
http,www,bunniesoflondon,co,0
mweb,co,zw,college,10
research,chance,berkeley,edu,10
http,www,burikmodeldesign,com,12
http,www,veterans,fencing,14
liver,disease,adult,liver,5
net,web,paramahamsa,rec,6
http,www,arch,columbia,10
http,www,chiangmai,lamphungolfclub,14
http,www,xs,all,2
http,www,geocities,com,11
http,www,deltadentalca,org,2
www,gamespot,com,pc,7
http,www,healthyplace,com,5
www,consumeraffairs,govt,nz,6
http,www,alabamarailpics,com,9
http,www,newadvent,org,13
martha,rose,shulman,com,6
http,www,seekingsources,com,6
http,www,baymontfranchise,com,2
http,www,ibm,com,3
gobeacons,com,index,aspx,14
www,geocities,com,yardcocks,14
on,ca,services,athletics,14
http,www,kaothekangaroo,m,7
com,ne,lombardo,index,6
guide,lugnet,com,set,9
guardian,co,uk,world,13
com,rogermw,reich,orgone,11
http,www,flyballdogs,com,9
tandf,co,uk,journals,11
rochester,edu,people,mary,11
www,up,com,do,7
http,www,virusys,com,11
www,fortunecity,com,lavender,1
http,www,usatoday,com,11
http,www,californiaequipment,com,12
http,healthlink,mcw,edu,5
http,www,chas,uchicago,10
http,www,yogapura,com,13
lesbiansexorgies,com,lesbian,sex,0
http,www,goodbadugly,info,0
http,store,motionandsound,com,12
www,castellneddchess,co,uk,4
arthurgrosset,com,sabirds,crestedbo,11
edu,athletics,baseball,baseb,14
www,rickmcgrath,com,crowbar,1
http,www,casinoonline,co,4
http,www,moogmusic,com,1
http,www,absolutedivas,com,1
ram,product,co,jp,0
www,rescomp,co,za,12
http,www,journals,uchicago,12
cookingcache,com,soupsand,creamylen,6
acc,commnet,edu,financialaid,10
http,herbadmother,blogspot,com,6
metacritic,com,video,titles,1
http,www,honorsocieties,uconn,10
tripod,com,sperera,tvr,9
about,com,od,pirateradi,8
www,cheatingplanet,com,cheats,4
http,www,addscript,com,3
com,do,gameoverview,cid,7
http,www,humboldt,edu,13
http,www,spraguesgsd,com,9
http,www,recipesource,com,6
http,www,deloachvineyards,com,9
http,anacharsis,ifrance,com,7
http,www,packetonline,com,8
http,www,candidcam,com,0
org,public,history,scientists,11
hi,ho,ne,jp,0
http,www,dpcustom,com,1
www,tabs,accountants,co,2
nwrec,hort,oregonstate,edu,6
co,uk,composers,andrew,1
http,www,sinsations,com,0
http,www,outperformanceshop,com,12
org,cathen,a,htm,13
weather,pubs,weekly,wwcb,8
topix,com,videogame,virtual,4
http,tgp,glamourmodelsgonebad,com,0
http,gay,erosway,com,0
http,www,mybladdermd,com,5
www,helsinki,fi,saura,11
http,park,lib,wv,10
com,mental,health,tc,5
africantreks,com,tours,tours,9
www,geocities,com,nlhomeeducation,10
www,ces,ncsu,edu,6
com,xbox,sports,davidbeckh,4
http,www,tearoseduo,com,1
http,www,etsu,edu,10
http,www,canadacart,ca,3
http,www,elsevier,com,11
eurogamer,net,article,php,4
com,review,list,cfm,6
http,groups,yahoo,com,0
http,spghome,tripod,com,1
http,www,imvamp,com,3
free,hardcore,porn,videos,0
lessontutor,com,jmaslword,html,7
http,www,gamecritics,com,4
http,www,healthsciences,ilstu,5
wikipedia,org,wiki,vieraella,11
www,math,princeton,edu,10
www,etax,dor,ga,13
miss,mcdonald,livejournal,com,9
http,www,geocities,com,4
http,www,clovellyecs,com,9
http,members,tripod,com,1
www,homestead,com,biondine,1
http,www,ruislipsnorkelling,co,14
http,www,gostories,com,0
http,www,idbf,org,14
com,a,team,babe,0
kaboose,com,halloween,color,7
http,www,orgasm,denial,0
aol,com,locations,adp,7
http,www,getpress,com,2
http,www,laptopworldwide,com,3
http,www,trails,end,9
http,www,gamespot,com,4
http,www,lesamisfencing,com,14
listserv,unb,ca,archives,9
http,www,killrockstars,com,1
http,www,rottentomatoes,com,1
http,national,gallery,ca,10
www,serve,com,marbeth,13
http,www,fe,lines,0
www,amateursoutdoors,com,cool,0
texascooking,com,features,dec,6
http,www,lowermosswood,org,9
uvm,edu,hag,personal,10
index,asp,path,w,14
recipesource,com,soups,soups,6
www,ketteringdodgeball,league,org,14
news,bbc,co,uk,11
http,www,galerie,erotyczne,0
bcp,edu,pubs,business,2
com,u,hockey,nhl,14
http,www,metec,co,2
http,tinpan,fortunecity,com,1
mfiles,co,uk,composers,1
www,topix,com,rss,9
jewishworldreview,com,ladino,asp,11
http,www,pauljennings,com,7
http,www,pinemeadowsdesigns,com,12
ac,uk,archanth,staff,11
msn,com,encnet,refpages,5
www,gamestats,com,objects,7
www,powelldyer,gear,com,2
www,ring,japan,com,14
www,planetps,com,features,4
http,www,jaycee,com,13
tools,ietf,org,html,3
www,defra,gov,uk,5
jea,com,coloringpage,birds,7
autosport,art,m,com,1
http,www,geocities,com,3
http,www,eonline,com,1
ulst,ac,uk,informatics,11
www,jamescroftshopefoundation,org,au,5
www,unlv,edu,colleges,10
users,cybercity,dk,dko,14
com,lmc,aging,html,5
http,www,alignwiththedivine,com,13
http,www,eurobeauty,net,0
virtualcities,com,ons,la,6
http,www,angelfire,com,12
http,kodu,neti,ee,13
http,www,amatorlandia,pl,0
http,www,blackcanyonelk,com,12
http,www,tinguely,ch,10
recipesource,com,soups,soups,6
rockhounds,com,rockshop,stamps,9
www,pibweb,com,review,4
www,tv,tokyo,co,7
www,geocities,com,hollywood,3
scores,espn,go,com,14
swlink,net,tudorose,b,1
http,www,gameblitz,com,4
nrsm,uq,edu,au,11
us,imdb,com,title,1
org,cathen,a,htm,13
pcmag,com,article,asp,3
alaskawebs,com,captainron,fishing,9
members,dca,net,davidf,6
com,cgi,bin,navcgi,0
http,roadtrip,tripod,com,9
http,www,romamor,it,6
com,computer,doswin,data,7
northwestern,edu,about,affil,8
news,findlaw,com,legalnews,8
www,enature,com,fieldguides,7
cgi,bin,query,cfg,4
http,www,geocities,com,8
www,recipesource,com,soups,6
http,www,thecorrs,org,1
fungi,id,guide,aga,11
www,catalogue,netfirms,com,3
http,www,blarg,net,12
http,www,lessontutor,com,10
www,quimfis,us,es,11
http,www,gamerevolution,com,4
www,brevard,cc,fl,1
www,photo,gratis,com,8
http,www,pierce,ctc,10
http,www,tsjh,org,5
http,www,janeqiu,co,8
www,hiltoncameras,co,uk,12
english,dd,ikm,li,10
http,www,gonzagabulletin,com,8
uamont,edu,athletics,baseball,14
com,video,titles,hangingup,1
us,co,uk,soups,6
http,members,tripod,com,14
www,careercenter,ilstu,edu,10
www,geocities,com,iddybidypomeranians,9
www,global,human,rights,13
petfinder,com,shelters,in,13
org,cathen,b,htm,13
org,bio,cloutierd,html,14
www,uri,edu,athletics,14
worldofspectrum,org,infoseek,cgi,4
www,free,sex,pictures,0
animetric,com,ghij,iria,1
org,wiki,shine,dalgarno,11
au,stories,neheadindn,htm,8
http,www,cruisinground,com,0
http,www,clubwebsite,co,14
http,www,forthegirls,com,0
http,www,ias,berkeley,10
http,hpe,home,att,5
http,www,freshcleanday,com,11
http,euclid,colorado,edu,9
http,www,texasdiecasting,com,2
sports,w,track,sdsu,14
www,illinoistechathletics,com,sport,14
angelfire,com,nj,cordeliachase,1
http,www,ichef,com,6
com,users,louern,mepindex,1
http,vuzelha,tripod,com,0
parent,growth,index,html,5
com,religion,thomas,aquin,13
http,www,hedleyconstruction,com,2
http,www,lb,gallery,1
sexpartnerkontaktanzeigen,de,no,cgi,0
http,www,freewebs,com,7
www,free,sex,pictures,0
www,epigram,org,uk,8
http,www,kevscave,com,0
http,library,thinkquest,org,7
com,eq,forums,show,4
http,www,web,site,2
http,www,cplash,com,8
menweb,org,whenshe,htm,13
www,yoga,south,com,13
http,www,careercenter,ilstu,10
http,www,newsnow,co,14
http,www,gamefaqs,com,4
www,history,com,minisites,7
sait,usc,edu,recsports,10
http,www,geocities,com,14
http,www,geocities,com,9
www,choice,com,au,6
com,group,rest,discuss,3
www,accessdata,fda,gov,5
www,mon,cherie,dk,0
research,physics,uiuc,edu,11
http,www,huckleberryfabrics,com,12
http,www,penrithpress,com,8
com,netring,ring,exotic,0
com,sports,college,footbal,14
http,www,auschwitz,dk,1
com,sony,psp,games,4
http,www,simnet,is,9
http,www,medialiteracy,net,8
http,www,cheatcc,com,7
www,uncleblink,fsnet,co,9
com,treehouse,tree,html,6
org,cathen,b,htm,13
nla,gov,au,ferg,8
http,www,bristolnews,com,8
http,www,xtremespeedwayaction,com,14
http,research,chance,berkeley,10
http,www,patricioespinoza,com,8
darmstadt,de,web,inde,10
http,www,eroyswife,blogspot,6
http,www,cs,washington,6
games,ps,ps,ps,4
columbia,edu,cu,libraries,10
uidaho,edu,kamikaze,umbra,4
www,epicurious,com,recipes,6
www,ces,ncsu,edu,6
healthlink,mcw,edu,article,9
http,www,hnuhawks,com,10
http,www,up,com,7
http,www,jaibaba,com,13
com,fieldguides,detail,asp,11
http,www,indigorattery,i,9
www,skepticfiles,org,aclu,8
http,www,biaprotect,com,3
geocities,com,beloved,god,13
www,gamerevolution,com,oldsite,4
index,php,option,co,14
www,bolognaviva,org,manara,0
www,haro,online,com,1
worldwar,com,dbc,food,6
www,cham,s,com,12
mobygames,com,game,group,4
www,angelfire,com,ar,4
http,www,themedialine,org,8
http,www,droghedaunited,ie,14
http,www,toastmasters,it,13
www,virtualcities,com,ons,6
http,www,dcroads,net,9
newadvent,org,cathen,d,13
domino,mpi,inf,mpg,10
com,maryy,eng,sushi,10
http,www,pepperfool,com,6
starchefs,com,mbittman,html,6
sexy,teen,lesbians,com,0
http,www,up,com,7
www,trails,end,com,9
edu,depts,english,ms,1
http,www,follicle,com,5
home,att,net,kehgchu,6
www,gamespot,com,news,4
com,legs,sex,pictures,0
bms,brown,edu,ihi,10
http,www,hotquanta,com,11
http,www,sighfoo,com,12
http,pluto,njcc,com,11
gerolsteiner,de,index,php,14
com,tours,tours,htm,9
inet,tele,dk,spas,4
http,www,bananaboys,com,12
dcs,st,andrews,ac,7
vmth,ucdavis,edu,vmth,5
www,filmtracks,com,titles,1
http,www,allthings,love,0
http,www,ramwelding,com,2
http,www,physics,usyd,11
http,www,gardenburger,com,2
http,www,mexonline,com,7
unict,it,orto,html,11
http,www,thomasland,com,11
fhwa,dot,gov,nediv,11
home,tiscali,nl,hamberg,1
all,reviews,com,videos,1
http,searchstorage,techtarget,com,3
http,www,jacksoncountypilot,com,8
https,www,wicell,org,11
www,grass,i,com,9
http,www,battyeaboutdiving,co,9
www,junginla,org,psychological,11
http,www,fd,doc,5
kykofc,com,th,degree,13
wps,portal,p,aerosil,2
hokkaido,lg,jp,kids,7
away,com,outside,buyersguide,6
queanbeyan,yourguide,com,au,8
edu,barnes,software,html,11
http,www,gladiola,com,6
a,pics,com,lesbian,0
http,www,chelmsfordscouts,org,7
gamespot,com,pc,action,4
au,cycads,macrozamia,luc,11
gamespot,com,ds,driving,4
com,feed,the,snake,4
earthlink,net,c,rky,4
com,computer,doswin,game,4
archive,org,details,criticalstudy,1
http,www,odin,inc,3
http,www,sandrabowden,com,13
http,www,labanda,es,7
http,proto,thinkquest,nl,7
xtrasex,com,free,bangtwo,0
http,www,pbs,org,13
http,www,dalgazette,ca,8
umassathletics,cstv,com,sports,14
xxx,black,porn,com,0
http,www,biaffin,com,11
wisc,edu,pbs,zoonoses,5
http,www,bollywood,u,1
www,lhj,com,recipe,6
http,www,english,amateurs,0
http,www,donnemature,biz,0
edu,faculty,carr,imag,11
www,recipesource,com,soups,6
windows,ie,default,htm,3
edu,depts,hort,consumer,11
http,www,cbruch,homepage,11
http,www,worldscinet,com,11
http,espn,go,com,14
http,www,kenyabirds,org,11
gamepro,com,sony,psp,7
crassh,cam,ac,uk,10
www,lessontutor,com,jmaslword,7
www,gamespot,com,ps,4
http,www,corr,state,13
terebess,hu,zen,mesterek,13
classicgaming,gamespy,com,tg,4
http,www,oups,org,10
re,nu,c,de,3
cgi,generic,thiethyl,htm,5
www,accidental,com,craps,4
www,bluebombers,com,index,14
http,www,acmeuk,com,3
my,name,services,com,13
gov,tw,forkid,forkid,7
infocom,if,org,authors,4
used,list,make,lotus,6
www,spec,pro,com,2
fetish,pic,com,college,0
webring,com,cgi,bin,0
http,www,vegsoc,org,7
soc,policy,climate,chan,11
http,www,shilvi,com,7
http,www,callielipkin,com,8
http,www,geocities,com,10
members,tripod,com,yoshi,9
com,medical,licensing,ste,5
www,schooltv,nl,vroegerenzo,7
groups,yahoo,com,group,1
http,www,leanderswimmingclub,org,14
usa,com,flydrive,html,9
http,www,inner,chi,4
http,www,lucywhitmore,co,8
time,com,time,olympics,14
http,www,west,ext,7
xbox,ign,com,articles,4
http,www,canicom,co,12
www,nla,gov,au,8
http,members,authorsguild,net,12
http,www,int,pan,11
http,www,ilruralhealth,org,5
http,www,jumphouses,com,12
http,www,evepost,com,8
org,cathen,a,htm,13
kamloops,bc,ca,firerescue,5
dg,nsf,c,ac,5
http,www,hannaherald,com,8
http,www,matrixtextiles,com,2
http,www,newadvent,org,13
http,www,learningpage,com,10
www,vh,com,artists,1
com,gzreviews,r,htm,4
scuba,org,vt,edu,9
http,www,angelfire,com,0
orchidmall,com,society,htm,6
athletics,teams,cfm,id,14
www,bali,directory,com,10
http,geocities,com,hollywood,1
http,www,mammaro,us,2
diabetic,lifestyle,com,articles,6
http,members,tripod,com,14
www,geocities,com,sunsetstrip,1
http,www,weareat,com,3
http,www,bagofbits,com,9
http,www,geocities,com,9
http,www,highlightsphotography,com,2
pic,com,foot,pic,0
http,www,recipesource,com,6
com,console,ps,data,7
http,www,emedicine,com,5
com,ce,people,a,7
http,membres,lycos,fr,0
gamefaqs,com,console,ps,4
idw,doc,homepage,t,3
www,askn,co,th,2
http,www,tpachicago,org,13
gov,p,af,ci,7
http,acedmagazine,com,content,1
http,www,quimfis,us,11
xanadu,agency,co,uk,0
http,www,almod,corp,1
loveho,fc,web,com,0
http,www,pack,org,7
nobel,prizes,physics,art,7
http,www,simcom,net,3
www,cancer,gov,cancertopics,5
straitscafe,com,recipes,htm,6
http,www,jf,wuerzburg,7
http,www,neupogen,com,5
http,www,daisyduds,com,12
http,www,acespilotshop,com,8
eurogamer,net,article,php,7
www,kennesaw,edu,music,10
http,www,dcgrandlodge,org,13
http,www,riograndegames,com,4
elook,org,recipes,european,6
http,lux,dmcs,p,11
members,tripod,com,naturalmammaa,6
user,mc,net,jewelry,12
www,hartford,edu,crw,10
www,epinions,com,game,4
www,sexwitch,com,lesbian,0
www,su,web,nottingham,10
pics,for,adult,com,0
com,pussy,index,html,0
www,blowjobgallery,net,blowjob,0
com,computer,doswin,data,4
http,www,geocities,com,13
http,www,farbstein,com,13
http,www,insidebayarea,com,8
www,thepetitionsite,com,takeaction,14
www,nbmf,org,albion,13
http,www,springerlink,com,13
http,www,policypatrol,com,3
www,surfinthespirit,com,advice,13
mit,edu,designlab,courses,3
www,amanti,com,graskey,1
http,www,canadacanines,org,9
http,www,valuetrac,com,12
ign,com,objects,html,4
http,jefftompkins,blogspot,com,8
http,w,fb,u,11
hardcore,bondage,com,leatherrid,0
www,geocities,com,sunsetstrip,1
http,phalanx,union,rpi,10
http,www,craigsplates,ie,12
com,toys,special,feature,11
www,geocities,com,dingygal,9
co,uk,sport,malvspor,14
www,youth,theatre,org,7
http,www,cnbc,com,6
www,avma,org,onlnews,13
www,bom,gov,au,7
free,com,fisting,lessons,0
ak,us,parks,oha,11
pics,free,porn,pics,0
pics,all,com,avs,0
com,pl,eng,museum,10
www,thedemonslair,com,metal,1
geocities,com,heartland,hollow,1
http,launch,groups,yahoo,1
tr,erasmus,english,default,10
www,fourdir,com,powhatan,13
com,amateurnikki,index,html,0
www,geocities,com,hollywood,1
com,pc,star,trek,4
http,www,wvrailmuseum,com,10
http,www,geocities,com,1
http,www,aestheticdr,com,5
www,hollins,edu,undergrad,10
newadvent,org,cathen,c,13
hugs,org,ricedex,shtml,6
http,www,serve,com,13
http,www,carouseldesigns,com,12
http,www,jacksonlea,com,2
http,www,rpgdreamers,com,4
www,shepherd,edu,ramsweb,14
wikipedia,org,wiki,kakapo,11
http,www,stanford,edu,11
http,www,altrixsoft,com,3
www,mpssociety,org,content,5
www,gluckman,com,falungong,13
http,www,tesonic,net,2
http,www,rxlist,com,5
http,www,aafp,org,5
kabalarians,com,male,bengalim,6
wa,gov,ehp,ts,5
http,www,xxxpreviews,nl,0
http,www,cfdatasystems,com,3
wanadoo,nl,edpyl,greendragonmahjon,4
modecideas,com,chess,htm,4
www,levity,com,alchemy,11
theimp,lincolnfans,co,uk,14
http,www,objectdiscovery,com,3
http,www,ukhotmovies,com,1
xbox,gamespy,com,xbox,4
http,www,mycnews,com,8
http,www,everythinghalo,com,4
http,freegamesonly,narod,ru,4
www,greatrecipesonline,com,dir,6
www,maroondahleader,com,au,8
http,www,gamefaqs,com,4
setonhill,edu,if,bibliography,4
free,big,boobs,com,0
http,www,masrac,com,2
http,www,mecfsparents,org,5
dpa,de,en,unternehmenswelt,8
www,anime,online,com,1
webring,com,hub,ring,1
infocom,if,org,games,4
http,www,rdda,org,13
gov,genint,time,time,10
www,angelfire,com,hi,4
www,rickschultze,com,index,8
www,bfsng,com,snorkel,14
rwth,aachen,de,siit,2
net,kehgchu,home,html,6
com,library,weekly,aa,6
http,www,johnsjokes,com,9
fno,org,jan,reply,10
ac,uk,species,calliblepharis,11
http,www,walax,com,14
com,ncaaw,teams,tau,14
olmstead,cc,museum,htm,10
city,minami,alps,yamanashi,10
http,www,osconfig,com,3
http,www,mongonet,net,3
eti,uva,nl,bis,11
www,geocities,com,hotsprings,5
http,home,comcast,net,6
com,hub,ring,wiznetsitering,3
news,mywebpal,com,index,8
mt,tv,tsinmd,dc,13
sportsline,com,u,basketball,14
http,www,mintoexpress,com,8
www,draw,d,com,7
http,www,webring,com,1
gamespy,com,nintendo,ds,4
com,playstation,portable,yg,7
http,www,memorydisorder,org,5
http,www,uvm,edu,10
http,etext,lib,virginia,1
med,unsw,edu,au,10
http,www,med,umich,5
http,www,nicd,us,5
uiuc,edu,f,info,11
www,geocities,com,madkap,13
http,www,angelfire,com,4
http,www,fansfc,com,14
http,www,designmedialab,com,3
www,flags,net,mals,10
http,www,muhlenbergweekly,com,8
sk,katedry,km,crypto,11
groups,yahoo,com,group,14
www,geocities,com,anrkist,4
www,fatfree,com,recipes,6
pics,free,porn,com,0
org,yiddish,kikh,yk,6
cow,com,sites,amateur,0
http,www,angelfire,com,5
com,recipe,spinach,mushroom,6
ac,za,academic,fabi,11
onr,com,user,cat,13
med,wright,edu,medpeds,5
brizsoft,com,webpub,html,3
http,www,aeronet,com,2
students,sfu,ca,recreation,10
toysrgus,com,collectors,html,9
oldfootballshirts,com,old,blackburn,14
http,www,arsvcs,demon,3
http,www,manitobastarch,com,2
www,solcomhouse,com,nasarainforest,7
groups,yahoo,com,group,4
http,www,blankparkzoo,com,11
http,www,privat,escort,0
www,ties,that,bind,0
www,ibm,com,developerworks,3
http,www,busheysymphony,org,1
www,dnr,state,ak,11
msnbc,msn,com,id,14
fas,org,man,dod,13
proto,thinkquest,nl,jrc,7
www,bristol,ac,uk,10
www,elook,org,games,4
http,www,edinburghsleepcentre,com,5
los,hu,venusz,index,0
http,www,wowgold,com,4
http,www,lasercentermd,com,5
http,www,memphiswootens,com,6
com,gamesell,p,htm,4
http,www,radcliffeinc,com,2
www,catholic,org,saints,13
http,www,elecplay,com,4
http,www,rxlist,com,5
net,byc,byc,html,0
http,www,cdkitchen,com,6
com,reviews,aaron,indywa,4
http,www,dundeecity,gov,10
com,vikhrams,ritesh,html,13
www,j,m,s,11
www,cris,com,krohl,12
au,news,syndicate,offbeatrs,8
www,hr,duke,edu,10
www,globalconf,co,za,5
http,www,antonnews,com,8
http,www,healthypotato,com,6
http,www,geocities,com,14
co,uk,hi,world,7
geocities,com,heartland,lane,9
http,compsimgames,about,com,4
http,www,webpal,org,13
www,who,int,vaccines,5
www,review,co,uk,3
gsfc,nasa,gov,docs,7
lynchburg,net,sbarry,index,13
fleets,sb,com,delta,4
www,dfmfm,com,bisexual,0
http,www,mgmtech,com,0
http,www,dnr,state,11
http,www,reg,tcu,10
www,rootsworld,com,freereed,1
http,www,awfc,org,6
beyondhollywood,com,reviews,electri,1
bc,north,interior,n,8
com,oldsite,games,co,4
http,www,h,at,3
http,www,troop,itgo,9
http,www,angelfire,com,10
glyphs,com,art,kandinsky,7
umich,edu,site,acc,11
http,www,geocities,com,0
www,installshield,com,pftw,3
www,nhlbi,nih,gov,6
http,www,newadvent,org,13
http,www,asbestosnetwork,com,13
com,ethnic,asia,japane,6
plantnet,rbgsyd,nsw,gov,11
www,mcdadeneckwear,co,uk,2
dinnercoop,cs,cmu,edu,6
smgknpk,melb,catholic,edu,13
http,www,debog,com,4
http,ifets,ieee,org,10
www,wipo,int,ipdl,10
www,sfcrowsnest,com,sfnews,1
http,www,primeleaf,in,3
http,www,lrranch,com,14
coh,arizona,edu,crit,10
http,www,pastrywiz,com,6
bofd,gulls,little%,gul,11
http,robbiehaf,com,recipes,6
wii,ign,com,objects,7
http,www,hopfweisse,de,9
http,www,starserviceonline,com,9
http,www,geocities,com,2
www,tougaloo,edu,content,10
http,www,castletype,com,3
education,gibson,gibson,asp,10
http,www,ginc,com,3
groups,csail,mit,edu,11
http,www,willmsanderson,com,13
about,com,library,weekly,1
http,www,eureka,ya,7
www,pueblo,gsa,gov,6
net,cities,sal,sal,10
igm,univ,mlv,fr,11
www,hugs,org,tomato,6
http,www,dailycardinal,com,8
www,mariner,org,educationalad,7
pcreview,co,uk,forums,3
www,k,hi,us,7
http,www,geocities,com,6
http,www,goddardvetgroup,co,5
http,www,bishopdiego,org,13
www,w,org,annotea,10
http,www,d,i,0
www,guardian,co,uk,13
atomax,com,gomoku,stm,4
weather,world,country,gui,7
www,gamerevolution,com,oldsite,4
gamezone,com,gamesell,p,4
http,www,kenyabirds,org,7
www,gamespot,com,gamecube,4
cs,wpi,edu,kal,3
http,www,belgiantapestries,com,12
net,eatchley,rockytop,html,9
www,lugnet,com,castle,9
http,www,newcastle,falcons,14
